a,c_baseline,l_baseline,h_baseline,b_baseline,o_baseline,n_baseline,work_time_baseline,c_Gamma_1_up10,l_Gamma_1_up10,h_Gamma_1_up10,b_Gamma_1_up10,o_Gamma_1_up10,n_Gamma_1_up10,work_time_Gamma_1_up10,c_Gamma_2_up10,l_Gamma_2_up10,h_Gamma_2_up10,b_Gamma_2_up10,o_Gamma_2_up10,n_Gamma_2_up10,work_time_Gamma_2_up10,c_rho_dn10,l_rho_dn10,h_rho_dn10,b_rho_dn10,o_rho_dn10,n_rho_dn10,work_time_rho_dn10,c_chi_dn10,l_chi_dn10,h_chi_dn10,b_chi_dn10,o_chi_dn10,n_chi_dn10,work_time_chi_dn10,c_z_up10,l_z_up10,h_z_up10,b_z_up10,o_z_up10,n_z_up10,work_time_z_up10,c_psi_up10,l_psi_up10,h_psi_up10,b_psi_up10,o_psi_up10,n_psi_up10,work_time_psi_up10,c_g_dn10,l_g_dn10,h_g_dn10,b_g_dn10,o_g_dn10,n_g_dn10,work_time_g_dn10
35.879396984924625,0.19399213498689366,0.06413634954770829,2.3503001829934496,-0.24988686042367944,0.23909238312716877,0.04807222633724332,0.5584026189790561,0.1939491188497731,0.06427649922701058,2.347066098944019,-0.27592138329825017,0.2458932369902795,0.04207577865497025,0.5526547137154001,0.19413333479209716,0.06439095058161556,2.3531450448380062,-0.27729963045253797,0.24472024969185152,0.04271979621621415,0.5597996279528383,0.19466105549716095,0.06578101445097786,2.3648508991378248,-0.24943827960084008,0.23817369576229877,0.04823638118269424,0.557641399032746,0.19417968884658024,0.06421044517061814,2.3489669688306813,-0.2668121088283512,0.2762668512640057,0.042789024686747286,0.5549599017091359,0.20994748090640358,0.06903297100150406,2.5919851322058114,-0.27619650632999365,0.22961162246547212,0.05239699425483957,0.5583481620076105,0.19357616830366572,0.06432187177677585,2.3533358383682295,-0.20145844892979198,0.21512712966434233,0.06142174038145155,0.5665286337636088,0.18012592137389916,0.06424510311683475,2.351064409726987,-0.24389964463683086,0.23852750232955852,0.04789938457683786,0.5592819640291964
36.231155778894475,0.1962162238116475,0.06354673610539485,2.3560493795703774,-0.2395396923020604,0.24591059724008532,0.04451410713982791,0.556237772047798,0.1961611021271607,0.06370509483344995,2.3528647654742816,-0.2656625761455887,0.25243849401300295,0.038829144934695546,0.550834814091502,0.19634976124731723,0.06379722697544403,2.358894843071372,-0.266882693472815,0.2512847068280116,0.03945141476629077,0.5574857710806629,0.19689504115661505,0.06516705874279631,2.370641269241291,-0.2387265501236236,0.2449857811360902,0.0446721101562167,0.5555185642709666,0.1963963734699096,0.06363101984111927,2.35473859822547,-0.25618106401725205,0.2834091553171285,0.03944275013871347,0.552929074972131,0.2124592836647056,0.06837740482339608,2.5990344360564377,-0.2633664580524724,0.2365224105313846,0.0486599676487685,0.5564240897620616,0.1958126193186023,0.06371008845219099,2.359074737788844,-0.19189530511723712,0.2215792013114843,0.058106536875991065,0.5644496290823453,0.1820656014927046,0.06365509069905913,2.356818452462304,-0.23475213056923944,0.2453266408144899,0.04435317583693102,0.5571220442661866
36.582914572864325,0.19846657830781053,0.06296206636035001,2.3616681372998274,-0.22843094633015237,0.252616300691889,0.041023873782256165,0.5540985302772387,0.1983990724130689,0.06313743665429578,2.35853488217548,-0.2546561001911827,0.25884127625313247,0.035664166834793794,0.5490435872595885,0.198592254311027,0.06320908362701033,2.3645138898860023,-0.2557129836775291,0.2577123727446696,0.03626136680331035,0.555210304641284,0.1991554355608056,0.06455809347434924,2.376299141158896,-0.22724644652632095,0.2516871015774704,0.04117499820498079,0.5534202832675641,0.19863912456738728,0.06305612460301362,2.3603808879916475,-0.24480705720755228,0.29038293647675373,0.036187691813676155,0.5509353833777566,0.2150020341171331,0.06772666750508723,2.6059279385990286,-0.24965435414864265,0.24335138649407756,0.0449756730849505,0.5545119278412831,0.19807568478109774,0.06310257730889043,2.3646807413026196,-0.18164657031345224,0.22804284421999185,0.05478728648857513,0.5623584411837451,0.1840268040973708,0.06306999915926027,2.3624420474089662,-0.2248717673187946,0.2520134305491706,0.0408747768068326,0.5549876734820752
36.934673366834176,0.20074169956342885,0.06238141535771596,2.3671687504457832,-0.2166277804467022,0.25914380639316403,0.03764070633863414,0.5520043912377621,0.20066154378179005,0.0625726808397354,2.3640883600174303,-0.24297300787502157,0.26504531247118057,0.032612784288918915,0.5472952360299039,0.2008593240954699,0.06262544815950118,2.3700146253050987,-0.2438617891928694,0.26394580239669047,0.03318260052284516,0.5529926813902188,0.20144073219946146,0.06395318470077227,2.3818369474809336,-0.2150663668592526,0.25821178249603527,0.03778444006105398,0.5513659485149789,0.2009064521907367,0.06248478822708796,2.3659059617671243,-0.23276315846965376,0.2971300738201504,0.033055260049715374,0.5489942470115792,0.21757399512105408,0.06707987650107422,2.6126798930964177,-0.23513146504927385,0.2500275833997885,0.04138826249127916,0.552629662534062,0.20036385029045078,0.062498760952884355,2.3701661899813296,-0.1707541721082699,0.2344596296827995,0.05149845037264736,0.5602728008286988,0.18600827287431415,0.062488905421551645,2.3679474842270087,-0.2143237891570365,0.2585224585821557,0.03750321146203427,0.5528982578077837
37.286432160804026,0.20304422234014666,0.061805210623281065,2.372538650435532,-0.20405632019303524,0.26547415713640754,0.03437599479980754,0.5499601530922494,0.2029511227314957,0.062011136151959655,2.3695127906108504,-0.2305413187330889,0.27102945947330875,0.029687081930478025,0.5455943216367283,0.20315358514540469,0.06204680013471708,2.3753844630099863,-0.2312566116476261,0.2699643323516659,0.03022695440175852,0.5508390548581397,0.20375358024646203,0.06335276396407286,2.387241915271705,-0.20211184558308176,0.2645410324531875,0.034511771235852126,0.5493602351462767,0.2032009708639867,0.06191738931570187,2.371301349765656,-0.21997810270481194,0.3036264563030389,0.03005850022566904,0.5471112568553216,0.22017827418194658,0.06643745163202686,2.6192752412459237,-0.21971153701015972,0.2565347481573491,0.03790804267308925,0.550780474331202,0.2026797860644122,0.061899032446650876,2.37551825884252,-0.15914963567175422,0.2408245728652583,0.04824326408900438,0.5581932981814136,0.1880121637993088,0.06191223478402795,2.3733221929027493,-0.2030371732210595,0.2648348140941162,0.03424984508820623,0.5508585797018035
37.63819095477387,0.20537154685726006,0.06123226314313224,2.377794802273201,-0.1908278409588824,0.2715714943497534,0.03125153326614952,0.5479764843734836,0.2052652344496344,0.061451783008939546,2.374824711623946,-0.2174737452231814,0.2767695809406802,0.026901143588428943,0.5439469074890121,0.2054724552897288,0.061471789600242764,2.380640488534421,-0.21801073726589507,0.2757421172843193,0.027409733127452974,0.5487582632276784,0.20609136626752497,0.06275563398885804,2.392531233192136,-0.18849567974812173,0.2706386038219618,0.031379064371038566,0.5474138544231081,0.20552009836821977,0.061352748505468145,2.376583798092131,-0.20656554265198385,0.3098501551029177,0.027209744021189662,0.5452922626901311,0.22281183408133068,0.06579825450346533,2.6257339109721753,-0.2035176934693136,0.2628284801649183,0.03456300415455398,0.5489756065789069,0.2050208617589043,0.061302559272628926,2.380754147229738,-0.14691493490338609,0.24708959781718667,0.045050207405873705,0.5561346772257085,0.1900363214374713,0.06133880166177834,2.3785831350904716,-0.19112049914931004,0.2709148423658097,0.031136352913636128,0.5488792422115691
37.98994974874372,0.2077274472926554,0.06066306858639992,2.3829198964573868,-0.17684236159503874,0.2774003594525654,0.028288664129750805,0.5460626021681432,0.2076076121835765,0.06089495490661613,2.3800070020336226,-0.20367352233278066,0.2822285425527888,0.024276237700048553,0.5423611349284556,0.20781967939063203,0.06090097008721231,2.3857653826335516,-0.2040266687029929,0.2812425220825584,0.02475200135052552,0.5467613900708207,0.20845788517174688,0.062162295543179806,2.397687302348913,-0.17411718431281706,0.27646924116499655,0.028407618025802675,0.5455358352263152,0.20786757952554216,0.06079128550743167,2.3817361202747165,-0.19242998852821452,0.31575967487672035,0.02453151372621121,0.5435470030363867,0.2254791305989769,0.06516277629328963,2.632035103384677,-0.18643216467647122,0.2688763005257585,0.03137371800301198,0.5472218036935663,0.2073909030140079,0.06070983680745936,2.385856175505641,-0.1339541752309265,0.2532394995904607,0.041928734827680975,0.5541001156103023,0.19208382985384903,0.06076909872017059,2.3837129984985217,-0.17847788852982227,0.27672718925197853,0.028184020142558726,0.5469694276046944
38.34170854271357,0.21010817276118998,0.060096294981344126,2.3879353844076863,-0.16224939378072223,0.28296372734809816,0.025486258203812315,0.5442179487976418,0.2099745428036191,0.06033956729122255,2.3850806724667013,-0.18928855465119548,0.2874207650581479,0.021804779734490853,0.5408335910805738,0.21019153335689866,0.060332852516011705,2.3907806853024,-0.18945326628261103,0.28647807179766416,0.02224736585155971,0.5448446320845282,0.21084936603857524,0.061571408956115105,2.402731885577356,-0.15912758251237144,0.28203540683817935,0.025596584315255494,0.5437258121701942,0.21023969021625377,0.06023173820419623,2.3867795183235025,-0.17771899719580328,0.32137528547641664,0.0220136315665523,0.5418704388253299,0.22817576454011662,0.06452973238448372,2.638204234756914,-0.16862439850124644,0.2746710937350291,0.028345166424946732,0.5455211628187213,0.2097861122269146,0.06011983665340031,2.390846219943029,-0.12038823135095261,0.25924530829892023,0.03889607125309234,0.5520989215700767,0.19415159594620243,0.060201798705310776,2.3887332330747473,-0.16525519113854295,0.28227491067336863,0.025391666455953196,0.5451285551407078
38.69346733668342,0.21251868826949158,0.05953242651830016,2.3928193448773216,-0.14692743982583836,0.28820849859489583,0.022876408130426094,0.5424563700289478,0.2123709368869823,0.059785908260144766,2.3900239989278624,-0.17420189322018903,0.2922929006354077,0.019517459276320367,0.5393759216879022,0.21259294316160135,0.059767977275006906,2.39566447825491,-0.17417266323325353,0.29139579541301003,0.019926445886147868,0.5430240123029142,0.21327080126053138,0.06098346459938666,2.407642685691798,-0.14340465307375672,0.2872842065075398,0.022978045766334755,0.5419973844828796,0.2126413563470324,0.05967448973472202,2.3916922074117295,-0.16231748121302178,0.32663820506718527,0.01968816716927684,0.5402763091454987,0.2309076033894485,0.06389960963732151,2.644214892880833,-0.14994994746716284,0.28016225436241615,0.02550949633505359,0.5438843163564714,0.212211522989185,0.059533103272673873,2.3957018837741995,-0.10609606642196154,0.2650782053296024,0.035969978482828624,0.5501377686200674,0.19624367124972664,0.059637382202548474,2.3936219130527845,-0.15133638962111381,0.28750508153702414,0.02279128767071391,0.5433704132481872
39.04522613065327,0.21495403985476252,0.05897012497313717,2.397597570018156,-0.13105575710156964,0.2931785330640488,0.020433582582654597,0.5407657799338601,0.2147918918557858,0.059232945689716,2.394862347013118,-0.15858810300999426,0.29689746472041234,0.01738504075456124,0.5379756681315495,0.21501899144701056,0.05920486586141283,2.4004426080388344,-0.15836074386086055,0.2960465089392892,0.017760932060630952,0.5412833903480718,0.2157172101179606,0.06039711677350409,2.4124458958704516,-0.1271294366257439,0.29225896487368785,0.020526691979102292,0.5403387847385974,0.21506766055805787,0.059118326289488904,2.3964997185453503,-0.14639837865476915,0.33160943634442347,0.017522950558025125,0.5387493661808239,0.23366882184101204,0.06327110455490448,2.6500978343542174,-0.1306157278937939,0.2853840837022581,0.0228458392473323,0.5423035338729534,0.21466211733531726,0.058948493353644986,2.4004495593515167,-0.0912338721343933,0.27073488928033257,0.03315239669276532,0.5482187806416351,0.19835598519673434,0.059074516611995434,2.398404831506797,-0.13689584342768757,0.2924614888571994,0.020357387807763135,0.5416829441511757
39.39698492462312,0.21742043653624513,0.05840978207532541,2.4022436259979894,-0.11449691341556992,0.2978051465611458,0.01819953769190149,0.5391639256807801,0.21724354793138959,0.058680853695098505,2.399569472128492,-0.14231540182581418,0.301167564440098,0.015446249653316299,0.536647184370596,0.21747583783330288,0.058643959232082175,2.4050886588620273,-0.14188467908467325,0.300363459854235,0.015789675909982683,0.5396427656766938,0.21819483601973116,0.05981276461117886,2.417114618629369,-0.11016386141598353,0.2968911716108205,0.018284319143980158,0.538767469923106,0.21752476236939183,0.05856351912455716,2.4011757572357135,-0.12983229287717768,0.33621605722974857,0.015558043679303081,0.5373064066100945,0.23646676479536516,0.06264462155341893,2.655821130014433,-0.11045679764631841,0.2902692489326686,0.020397198412325814,0.5407928313628506,0.21714419116127687,0.05836653776173802,2.4050622496115173,-0.07565914114860368,0.2761713068811227,0.030470453627952504,0.5463524988776736,0.2004935974480964,0.05851358966170397,2.403055548055779,-0.12180311638926497,0.29707569174802434,0.018131586597672993,0.5400838160485509
39.74874371859297,0.2199116675091811,0.05785018632929456,2.4067875437118835,-0.0974501828299413,0.3021681041922667,0.01612702242355687,0.5376289357837075,0.2197197602038386,0.05812876115056126,2.4041750151910053,-0.12557577203382597,0.305187152010266,0.013653710143946344,0.5353709176502817,0.21995731858771875,0.05808392978872601,2.409632683020091,-0.12493805224798901,0.30442939691294313,0.013965801667004974,0.5380760375673861,0.2206974343296626,0.059229188949024576,2.4216793767212645,-0.09270891957981886,0.30126012449715744,0.016203791354711665,0.5372619742291278,0.2200064980800988,0.05800902227937466,2.4057500986535993,-0.11280849824171557,0.3405519041059176,0.013743250405532464,0.5359243102650871,0.23929411439409673,0.06201896553949476,2.6614207735968494,-0.0897067808733035,0.29489026816504416,0.018118538527574793,0.5393357936105609,0.219651451190733,0.05778607305283699,2.409570729814147,-0.05955770149058119,0.2814129969077088,0.027908749962704052,0.5445331361293174,0.20265141888430793,0.057953395959061973,2.4076040972799997,-0.10625105512399617,0.3014272275610014,0.016066756628109614,0.5385512356138862
40.10050251256282,0.2224352408151726,0.05729156361814118,2.411198444149205,-0.07976806465409836,0.30618769604444196,0.014264871314627964,0.5361810250479471,0.22222795263962092,0.05757666788984944,2.408648265347469,-0.10822804917120395,0.30888049119966693,0.012051637823994972,0.5341626545177764,0.22247088130992346,0.057525042727104056,2.4140438352421727,-0.1073786004022855,0.30816843220538814,0.012333866652621482,0.5366055468412402,0.22323255484557103,0.05864662454290686,2.426108738967738,-0.07461666306740679,0.30528623515920233,0.014334038508880471,0.5358421964608411,0.22252031514812873,0.05745492957154003,2.4101919971119803,-0.0951886176518173,0.3445351150631858,0.012123953919605558,0.5346214776559031,0.24215976101806538,0.06139438653262727,2.6668593819151547,-0.06818697699726055,0.2991672833069556,0.016061249182691344,0.5379486448451909,0.22219151185730096,0.05720754995901347,2.413943494593223,-0.04277031565476705,0.286401088233006,0.025503637143399885,0.5427748772152383,0.20483555925892818,0.05739415718359138,2.4120195913836007,-0.09010079114469514,0.3054366853191068,0.01421156362295318,0.537105321909588
40.45226130653267,0.224983633196994,0.05673294212387442,2.415510538757634,-0.06166029361659496,0.3099695228782057,0.01254985875515079,0.5347916947554918,0.22476068330628493,0.05702395200882746,2.413023096269281,-0.09047292626586684,0.3123524355317724,0.01058025881117142,0.5329985860804246,0.22500906096750276,0.05696623643305461,2.418356318623439,-0.08940877188722439,0.31168485597375106,0.010834119237536211,0.5351988801268126,0.22579263303715272,0.05806409126748702,2.4304375001404184,-0.0560983364471597,0.3090747603142283,0.012611828008161846,0.5344800883058362,0.22505874861480524,0.056900458606156216,2.414535427337699,-0.07716986471327496,0.3482806776466367,0.010637975219044124,0.5333701640906667,0.24505482543473095,0.06076990891121164,2.6721781289589495,-0.04614667316521764,0.30320194582777366,0.014161500708030997,0.5366088162618654,0.22475674772432874,0.05662988363206417,2.418215601744297,-0.025505300643858843,0.2911892842443705,0.02322259451827021,0.5410644164017948,0.2070398684887602,0.056834907708418175,2.4163362484715982,-0.07355384040988772,0.3092093102749779,0.01250297943394808,0.5357176942471439
